HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITId,Input.HITTypeId,Input.Title,Input.Description,Input.Keywords,Input.Reward,Input.CreationTime,Input.MaxAssignments,Input.RequesterAnnotation,Input.AssignmentDurationInSeconds,Input.AutoApprovalDelayInSeconds,Input.Expiration,Input.NumberOfSimilarHITs,Input.LifetimeInSeconds,Input.AssignmentId,Input.WorkerId,Input.AssignmentStatus,Input.AcceptTime,Input.SubmitTime,Input.AutoApprovalTime,Input.ApprovalTime,Input.RejectionTime,Input.RequesterFeedback,Input.WorkTimeInSeconds,Input.LifetimeApprovalRate,Input.Last30DaysApprovalRate,Input.Last7DaysApprovalRate,Input.attr_id,Input.attr_name,Input.attr_desc,Input.ex_adj,Input.adj_1,Input.adj_2,Input.adj_3,Input.adj_4,Input.adj_5,Input.adj_6,Input.adj_7,Input.adj_8,Input.adj_9,Input.adj_10,Input.pos_qual_ctrl_1,Input.pos_qual_ctrl_2,Input.pos_qual_ctrl_3,Input.pos_qual_ctrl_4,Input.pos_qual_ctrl_5,Input.neg_qual_ctrl,Input.aadj_1,Input.aadj_10,Input.aadj_2,Input.aadj_3,Input.aadj_4,Input.aadj_5,Input.aadj_6,Input.aadj_7,Input.aadj_8,Input.aadj_9,Input.aneg_qual_ctrl,Input.apos_qual_ctrl_1,Input.apos_qual_ctrl_2,Input.apos_qual_ctrl_3,Input.apos_qual_ctrl_4,Input.apos_qual_ctrl_5,Input.appeal,Answer.ruling.label,Approve,Reject
3Q9SPIIRWLV2MYRA4SVRIH8WTPUWAC,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3VJ40NV2QLW2J5FB9800KCHIKMNOTE,A21CNDWV70DK3G,Approved,Thu Apr 25 09:13:17 PDT 2019,Thu Apr 25 09:13:33 PDT 2019,Sun Apr 28 09:13:33 PDT 2019,,,,16,100% (12/12),100% (12/12),100% (12/12),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,30OG32W0SUBDMLHJQFFHAGOV2ESNE6,A2HR7ZIX42FEPG,Approved,Wed Jan 16 14:15:18 PST 2019,Wed Jan 16 14:15:35 PST 2019,Sat Jan 19 14:15:35 PST 2019,2019-01-19 22:15:42 UTC,,,17,100% (281/281),100% (73/73),100% (73/73),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3QGHA0EA0L9758W2A6VNDSS2B7FWB7,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3L2IS5HSFDRZ1XUO8YQXAJ3FDQQNUQ,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:34:39 PDT 2019,Thu Apr 25 11:36:50 PDT 2019,Sun Apr 28 11:36:50 PDT 2019,,,,131,100% (59/59),100% (59/59),100% (59/59),3TX9T2ZCB91ZYQK0O1FG3P6GD9XZWH,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,37TD41K0AH9V50PA2KQ8JMYY4ZUSCX,A15XX0WDRG29E7,Approved,Wed Jan 16 10:53:54 PST 2019,Wed Jan 16 11:17:20 PST 2019,Sat Jan 19 11:17:20 PST 2019,2019-01-19 19:17:39 UTC,,,1406,100% (41/41),100% (32/32),100% (32/32),susceptibility.n.01,susceptibility,the state of being susceptible; easily affected,"incapable, supersensitive, allergic, vulnerable, temptable",inconceivable,sensitized,crushed,bodily,user-friendly,extension,unorthodox,authorized,unceasing,unproductive,temptable,tractable,supersensitive,vulnerable,persuadable,bang-up,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3R5OYNIC2EIHHLTIY68DLSQSOHCTPZ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3E47SOBEYT5B122XPRS5B5LSKRPICV,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:11:02 PDT 2019,Thu Apr 25 11:13:47 PDT 2019,Sun Apr 28 11:13:47 PDT 2019,,,,165,100% (59/59),100% (59/59),100% (59/59),33W1NHWFYHL769G6TWA5G5ZH9FFZTR,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3QAVNHZ3EM4K88XMYXXG15UFC21LAA,A1PC5HFTBIR2QA,Approved,Wed Jan 16 10:53:43 PST 2019,Wed Jan 16 10:54:19 PST 2019,Sat Jan 19 10:54:19 PST 2019,2019-01-19 18:54:37 UTC,,,36,100% (3/3),100% (3/3),100% (3/3),solidity.n.02,solidity,state of having the interior filled with matter,"tube-shaped, fistular, sunken, solid, vasiform",spoiled,stupid,young,headstrong,alien,strange,reliable,truthful,succinct,unceasing,fistular,vasiform,hollow,cavernous,cannular,echt,Yes,No,Yes,No,Yes,Naa,Naa,Naa,Yes,Yes,No,Naa,Naa,Naa,Naa,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3R6RZGK0XHLQ3RP8UO4BZ17PP7VYVE,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3N1FSUEFL89RYN9W4YLC1ATR0924D4,A3O51JVRKYX9XV,Approved,Thu Apr 25 14:06:08 PDT 2019,Thu Apr 25 14:06:39 PDT 2019,Sun Apr 28 14:06:39 PDT 2019,,,,31,100% (11/11),100% (11/11),100% (11/11),3VMV5CHJZ8F7FSL134MGVYJBYPLGTJ,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,39GHHAVOMFRZBTT5MBBC8NVNG3J4JZ,A1RUURPQJ14A8X,Approved,Wed Jan 16 11:59:08 PST 2019,Wed Jan 16 12:03:29 PST 2019,Sat Jan 19 12:03:29 PST 2019,2019-01-19 20:03:37 UTC,,,261,100% (120/120),100% (110/110),100% (110/110),regularity.n.02,regularity,the quality of being characterized by a fixed principle or rate,"unsmooth, standard, lawful, uniform, illegal",inhumane,bereft,unceasing,careless,crushed,sensitized,stupid,same,bright,inside,symmetrical,first-string,illegal,unsmooth,uniform,scummy,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3R6RZGK0XHLQ3RP8UO4BZ17PP7VYVE,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3RGU30DZTDHK5ZYUKY7JQ254RKIMJT,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:04:35 PDT 2019,Thu Apr 25 11:06:14 PDT 2019,Sun Apr 28 11:06:14 PDT 2019,,,,99,100% (59/59),100% (59/59),100% (59/59),3VMV5CHJZ8F7FSL134MGVYJBYPLGTJ,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,39GHHAVOMFRZBTT5MBBC8NVNG3J4JZ,A1RUURPQJ14A8X,Approved,Wed Jan 16 11:59:08 PST 2019,Wed Jan 16 12:03:29 PST 2019,Sat Jan 19 12:03:29 PST 2019,2019-01-19 20:03:37 UTC,,,261,100% (120/120),100% (110/110),100% (110/110),regularity.n.02,regularity,the quality of being characterized by a fixed principle or rate,"unsmooth, standard, lawful, uniform, illegal",inhumane,bereft,unceasing,careless,crushed,sensitized,stupid,same,bright,inside,symmetrical,first-string,illegal,unsmooth,uniform,scummy,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3RHLQY6EDVDOB3B2EWGADQXBUZT4D1,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3DOCMVPBTQNM67AFBXEBWOBL5U0NN1,A3O8K08MXAW5C6,Approved,Thu Apr 25 16:15:09 PDT 2019,Thu Apr 25 16:20:03 PDT 2019,Sun Apr 28 16:20:03 PDT 2019,,,,294,100% (59/59),100% (59/59),100% (59/59),3566S7OX5DJNDFYR8IYCJFNN73C17T,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,3E1QT0TDFP94ZJW1GWGPDYWS5C4I8Q,A2S09R2TB55WBN,Approved,Wed Jan 16 14:56:12 PST 2019,Wed Jan 16 14:57:13 PST 2019,Sat Jan 19 14:57:13 PST 2019,2019-01-19 22:57:40 UTC,,,61,100% (10/10),100% (10/10),100% (10/10),ease.n.01,ease,freedom from difficulty or hardship or effort,"easygoing, simple, undemanding, easy, effortless",despicable,analytical,aspirational,lawful,inconceivable,damaged,favourable,foolhardy,stupid,responsible,easy,simple,smooth,uncomplicated,easygoing,unbowed,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3RHLQY6EDVDOB3B2EWGADQXBUZT4D1,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3WSELTNVR6BDH1LAZPVIJHXDV5FTAG,A32TTE4XXN6MQZ,Approved,Wed Apr 24 13:34:47 PDT 2019,Wed Apr 24 13:35:37 PDT 2019,Sat Apr 27 13:35:37 PDT 2019,,,,50,100% (2/2),100% (2/2),100% (1/1),3566S7OX5DJNDFYR8IYCJFNN73C17T,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,3E1QT0TDFP94ZJW1GWGPDYWS5C4I8Q,A2S09R2TB55WBN,Approved,Wed Jan 16 14:56:12 PST 2019,Wed Jan 16 14:57:13 PST 2019,Sat Jan 19 14:57:13 PST 2019,2019-01-19 22:57:40 UTC,,,61,100% (10/10),100% (10/10),100% (10/10),ease.n.01,ease,freedom from difficulty or hardship or effort,"easygoing, simple, undemanding, easy, effortless",despicable,analytical,aspirational,lawful,inconceivable,damaged,favourable,foolhardy,stupid,responsible,easy,simple,smooth,uncomplicated,easygoing,unbowed,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3RQVKZ7ZRMSYRGV5J5U0KJQHOAU72F,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3NPFYT4IZFDL897XQZOP46TM6WLXGK,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:30:36 PDT 2019,Thu Apr 25 11:33:58 PDT 2019,Sun Apr 28 11:33:58 PDT 2019,,,,202,100% (59/59),100% (59/59),100% (59/59),3566S7OX5DJNDFYR8IYCJFNN73C17T,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,37XITHEISW9J4LPXNVQ3TCT2I0TCRH,A3GUJ6JD25FX7O,Approved,Wed Jan 16 23:33:49 PST 2019,Wed Jan 16 23:36:14 PST 2019,Sat Jan 19 23:36:14 PST 2019,2019-01-20 07:36:37 UTC,,,145,100% (138/138),100% (70/70),100% (70/70),ease.n.01,ease,freedom from difficulty or hardship or effort,"easygoing, simple, undemanding, easy, effortless",despicable,analytical,aspirational,lawful,inconceivable,damaged,favourable,foolhardy,stupid,responsible,easy,simple,smooth,uncomplicated,easygoing,unbowed,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3RWO3EJELJIG81H9WNO3FM7XWYM1PZ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3BEFOD78W92U2HF9HRKFK0GL9NQ4MI,A23441R746K5OU,Approved,Wed Apr 24 23:28:18 PDT 2019,Wed Apr 24 23:29:21 PDT 2019,Sat Apr 27 23:29:21 PDT 2019,,,,63,100% (23/23),100% (23/23),100% (23/23),3H6W48L9F4P5KMIU1SHECR423AQPWM,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3I3WADAZ9Q4V8NO2GTMRLBINFTH5OH,AOBTFLJU2BEPR,Approved,Wed Jan 16 11:34:26 PST 2019,Wed Jan 16 11:35:16 PST 2019,Sat Jan 19 11:35:16 PST 2019,2019-01-19 19:35:37 UTC,,,50,99% (95/96),100% (85/85),100% (85/85),honesty.n.01,honesty,the quality of being honest,"honorable, dishonest, straightforward, underhand, dishonorable",unorthodox,exact,aspirational,truthful,watchful,inconclusive,red,inhumane,invisible,crushed,underhanded,straight,straightforward,dishonest,underhand,in,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Naa,No,Yes,Yes,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3RWO3EJELJIG81H9WNO3FM7XWYM1PZ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3SKRO2GZ740IKUIN9XOX7PHE8YQK1L,A3O8K08MXAW5C6,Approved,Thu Apr 25 16:03:48 PDT 2019,Thu Apr 25 16:04:10 PDT 2019,Sun Apr 28 16:04:10 PDT 2019,,,,22,100% (59/59),100% (59/59),100% (59/59),3H6W48L9F4P5KMIU1SHECR423AQPWM,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3I3WADAZ9Q4V8NO2GTMRLBINFTH5OH,AOBTFLJU2BEPR,Approved,Wed Jan 16 11:34:26 PST 2019,Wed Jan 16 11:35:16 PST 2019,Sat Jan 19 11:35:16 PST 2019,2019-01-19 19:35:37 UTC,,,50,99% (95/96),100% (85/85),100% (85/85),honesty.n.01,honesty,the quality of being honest,"honorable, dishonest, straightforward, underhand, dishonorable",unorthodox,exact,aspirational,truthful,watchful,inconclusive,red,inhumane,invisible,crushed,underhanded,straight,straightforward,dishonest,underhand,in,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Naa,No,Yes,Yes,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3SZYX62S5I9QQDES1OWYIQTT8KL75G,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3LWJHTCVCFVVLCAQT1NFSDXH8E1FQ9,A3O8K08MXAW5C6,Approved,Thu Apr 25 16:10:33 PDT 2019,Thu Apr 25 16:12:05 PDT 2019,Sun Apr 28 16:12:05 PDT 2019,,,,92,100% (59/59),100% (59/59),100% (59/59),3QI9WAYOGQB43ZJG2R8492A02S4S64,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3D8YOU6S9EKM4W8DHY85CNOCTAP6UK,A2HR7ZIX42FEPG,Approved,Wed Jan 16 12:03:20 PST 2019,Wed Jan 16 12:03:39 PST 2019,Sat Jan 19 12:03:39 PST 2019,2019-01-19 20:04:37 UTC,,,19,100% (281/281),100% (73/73),100% (73/73),sexual_activity.n.01,sexual_activity,activities associated with sexual intercourse,"staminate, female, lesbian, transsexual, straight",exceptional,itty-bitty,inhumane,atypical,headstrong,inconclusive,technical,multifaceted,innovatory,even-handed,staminate,straight,transsexual,pederastic,vegetal,frizzly,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3U74KRR67OUHE0H5IRVLH3LXO2BTN3,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,37WLF8U1WSZDRGJKF30E2L8VG96K6J,A3O8K08MXAW5C6,Approved,Thu Apr 25 16:04:46 PDT 2019,Thu Apr 25 16:09:29 PDT 2019,Sun Apr 28 16:09:29 PDT 2019,,,,283,100% (59/59),100% (59/59),100% (59/59),37MQ8Z1JQEWDHKCOEVOQ1BHP38YY27,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:43 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:43 PST 2019,,,3F6HPJW4JD0BEZEHPWB34YSXYNNW2L,A2OW2CIT4H7364,Approved,Wed Jan 16 17:00:30 PST 2019,Wed Jan 16 17:01:12 PST 2019,Sat Jan 19 17:01:12 PST 2019,2019-01-20 01:01:37 UTC,,,42,100% (141/141),100% (138/138),100% (138/138),substantiality.n.01,substantiality,the quality of being substantial or having substance,"nonmaterial, immaterial, aeriform, wraithlike, airy",bodily,responsible,bright,illuminated,aspirational,bereft,extension,noble,meritorious,suspicious,real,airy,unsubstantial,unreal,nonmaterial,curt,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3UV0D2KX1OSL9NPY52B01Q0W6C94FC,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3LJ7UR74RKM0KZ09TSZFXF5LED2N43,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:14:11 PDT 2019,Thu Apr 25 11:14:52 PDT 2019,Sun Apr 28 11:14:52 PDT 2019,,,,41,100% (59/59),100% (59/59),100% (59/59),3EPG8DX9LKQB733A5RU5MRRPJDMP55,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3TDXMTX3CBUHV5DDNHJRTK01ZGB6IN,A3B2YRXL26RPVH,Approved,Wed Jan 16 12:29:35 PST 2019,Wed Jan 16 12:34:15 PST 2019,Sat Jan 19 12:34:15 PST 2019,2019-01-19 20:34:37 UTC,,,280,100% (1/1),100% (1/1),100% (1/1),thoughtfulness.n.03,thoughtfulness,the trait of thinking carefully before acting,"reflective, unthinking, excogitative, pensive, well_thought_out",clear,proscribed,solitary,crushed,discernible,sinister,unrecognised,chilled,noble,monotonous,reflective,unthoughtful,meditative,thoughtless,considerate,plundering,Yes,No,Naa,No,No,No,No,Naa,Naa,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3UV0D2KX1OSL9NPY52B01Q0W6C94FC,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3Z9WI9EOZ2XTO531BMRIZCXLPNIKHG,A21CNDWV70DK3G,Approved,Thu Apr 25 09:20:56 PDT 2019,Thu Apr 25 09:29:56 PDT 2019,Sun Apr 28 09:29:56 PDT 2019,,,,540,100% (12/12),100% (12/12),100% (12/12),3EPG8DX9LKQB733A5RU5MRRPJDMP55,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3TDXMTX3CBUHV5DDNHJRTK01ZGB6IN,A3B2YRXL26RPVH,Approved,Wed Jan 16 12:29:35 PST 2019,Wed Jan 16 12:34:15 PST 2019,Sat Jan 19 12:34:15 PST 2019,2019-01-19 20:34:37 UTC,,,280,100% (1/1),100% (1/1),100% (1/1),thoughtfulness.n.03,thoughtfulness,the trait of thinking carefully before acting,"reflective, unthinking, excogitative, pensive, well_thought_out",clear,proscribed,solitary,crushed,discernible,sinister,unrecognised,chilled,noble,monotonous,reflective,unthoughtful,meditative,thoughtless,considerate,plundering,Yes,No,Naa,No,No,No,No,Naa,Naa,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
