HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITId,Input.HITTypeId,Input.Title,Input.Description,Input.Keywords,Input.Reward,Input.CreationTime,Input.MaxAssignments,Input.RequesterAnnotation,Input.AssignmentDurationInSeconds,Input.AutoApprovalDelayInSeconds,Input.Expiration,Input.NumberOfSimilarHITs,Input.LifetimeInSeconds,Input.AssignmentId,Input.WorkerId,Input.AssignmentStatus,Input.AcceptTime,Input.SubmitTime,Input.AutoApprovalTime,Input.ApprovalTime,Input.RejectionTime,Input.RequesterFeedback,Input.WorkTimeInSeconds,Input.LifetimeApprovalRate,Input.Last30DaysApprovalRate,Input.Last7DaysApprovalRate,Input.attr_id,Input.attr_name,Input.attr_desc,Input.ex_adj,Input.adj_1,Input.adj_2,Input.adj_3,Input.adj_4,Input.adj_5,Input.adj_6,Input.adj_7,Input.adj_8,Input.adj_9,Input.adj_10,Input.pos_qual_ctrl_1,Input.pos_qual_ctrl_2,Input.pos_qual_ctrl_3,Input.pos_qual_ctrl_4,Input.pos_qual_ctrl_5,Input.neg_qual_ctrl,Input.aadj_1,Input.aadj_10,Input.aadj_2,Input.aadj_3,Input.aadj_4,Input.aadj_5,Input.aadj_6,Input.aadj_7,Input.aadj_8,Input.aadj_9,Input.aneg_qual_ctrl,Input.apos_qual_ctrl_1,Input.apos_qual_ctrl_2,Input.apos_qual_ctrl_3,Input.apos_qual_ctrl_4,Input.apos_qual_ctrl_5,Input.appeal,Answer.ruling.label,Approve,Reject
31YWE12TE2LZSWY27UFTA9KD1JVX7G,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,37TD41K0AKI0VG5TU3MJF7RFTPTSCZ,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:01:32 PDT 2019,Thu Apr 25 15:01:47 PDT 2019,Sun Apr 28 15:01:47 PDT 2019,,,,15,100% (42/42),100% (42/42),100% (42/42),3OZ4VAIBEXFWJMFRG57YTTZCN2IJV6,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3G5F9DBFOPX2E0HUI79E50FLGVUHV1,A3S8TUZ94SKSDC,Approved,Wed Jan 16 10:57:51 PST 2019,Wed Jan 16 11:01:03 PST 2019,Sat Jan 19 11:01:03 PST 2019,2019-01-19 19:01:37 UTC,,,192,100% (7/7),100% (6/6),100% (6/6),ambition.n.02,ambition,a strong drive for success,"unambitious, pushy, determined, enterprising, shiftless",dazzling,static,truthful,multifaceted,conceivable,unlinked,crowded,inhumane,discernible,user-friendly,shiftless,enterprising,unambitious,driven,determined,long-staple,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
31YWE12TE2LZSWY27UFTA9KD1JVX7G,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3CN4LGXD50XUWY4N0U8QEV3SIX54Y9,A2VH5M7RLI6708,Approved,Thu Apr 25 07:17:16 PDT 2019,Thu Apr 25 07:23:10 PDT 2019,Sun Apr 28 07:23:10 PDT 2019,,,,354,100% (12/12),100% (12/12),100% (12/12),3OZ4VAIBEXFWJMFRG57YTTZCN2IJV6,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3G5F9DBFOPX2E0HUI79E50FLGVUHV1,A3S8TUZ94SKSDC,Approved,Wed Jan 16 10:57:51 PST 2019,Wed Jan 16 11:01:03 PST 2019,Sat Jan 19 11:01:03 PST 2019,2019-01-19 19:01:37 UTC,,,192,100% (7/7),100% (6/6),100% (6/6),ambition.n.02,ambition,a strong drive for success,"unambitious, pushy, determined, enterprising, shiftless",dazzling,static,truthful,multifaceted,conceivable,unlinked,crowded,inhumane,discernible,user-friendly,shiftless,enterprising,unambitious,driven,determined,long-staple,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
38XPGNCKHV9A5KBO5HG4JC3IU6XV4R,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3A4NIXBJ798Q0PMUNJJW6HIWV9PLMW,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:00:35 PDT 2019,Thu Apr 25 15:01:00 PDT 2019,Sun Apr 28 15:01:00 PDT 2019,,,,25,100% (42/42),100% (42/42),100% (42/42),3TX9T2ZCB91ZYQK0O1FG3P6GD9XZWH,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,37TD41K0AH9V50PA2KQ8JMYY4ZUSCX,A15XX0WDRG29E7,Approved,Wed Jan 16 10:53:54 PST 2019,Wed Jan 16 11:17:20 PST 2019,Sat Jan 19 11:17:20 PST 2019,2019-01-19 19:17:39 UTC,,,1406,100% (41/41),100% (32/32),100% (32/32),susceptibility.n.01,susceptibility,the state of being susceptible; easily affected,"incapable, supersensitive, allergic, vulnerable, temptable",inconceivable,sensitized,crushed,bodily,user-friendly,extension,unorthodox,authorized,unceasing,unproductive,temptable,tractable,supersensitive,vulnerable,persuadable,bang-up,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
38XPGNCKHV9A5KBO5HG4JC3IU6XV4R,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3SB5N7Y3O6DDBJ1MNNZIVS6BWPW0GO,A2FXYB7WSH6AYI,Approved,Wed Apr 24 18:08:15 PDT 2019,Wed Apr 24 18:08:58 PDT 2019,Sat Apr 27 18:08:58 PDT 2019,,,,43,100% (30/30),100% (30/30),100% (30/30),3TX9T2ZCB91ZYQK0O1FG3P6GD9XZWH,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,37TD41K0AH9V50PA2KQ8JMYY4ZUSCX,A15XX0WDRG29E7,Approved,Wed Jan 16 10:53:54 PST 2019,Wed Jan 16 11:17:20 PST 2019,Sat Jan 19 11:17:20 PST 2019,2019-01-19 19:17:39 UTC,,,1406,100% (41/41),100% (32/32),100% (32/32),susceptibility.n.01,susceptibility,the state of being susceptible; easily affected,"incapable, supersensitive, allergic, vulnerable, temptable",inconceivable,sensitized,crushed,bodily,user-friendly,extension,unorthodox,authorized,unceasing,unproductive,temptable,tractable,supersensitive,vulnerable,persuadable,bang-up,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
35A1YQPVFGPNFXVOKF0V9FJ2M0X5IA,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3PJ71Z61R7BY3YZW50X8HG3YX4K91M,A11XCV0YFMY41O,Approved,Fri Apr 26 19:55:27 PDT 2019,Fri Apr 26 19:57:03 PDT 2019,Mon Apr 29 19:57:03 PDT 2019,,,,96,100% (9/9),100% (9/9),100% (9/9),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3KB8R4ZV1E795QODTK0WJO9DY51BGU,A1ZGQC0J00M69W,Approved,Wed Jan 16 15:32:13 PST 2019,Wed Jan 16 16:10:09 PST 2019,Sat Jan 19 16:10:09 PST 2019,2019-01-20 00:10:37 UTC,,,2276,100% (171/171),100% (169/169),100% (169/169),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
35A1YQPVFGPNFXVOKF0V9FJ2M0X5IA,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3VE8AYVF8P6PF8AU776F6MCHE8F8FR,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:27:19 PDT 2019,Thu Apr 25 15:27:29 PDT 2019,Sun Apr 28 15:27:29 PDT 2019,,,,10,100% (42/42),100% (42/42),100% (42/42),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3KB8R4ZV1E795QODTK0WJO9DY51BGU,A1ZGQC0J00M69W,Approved,Wed Jan 16 15:32:13 PST 2019,Wed Jan 16 16:10:09 PST 2019,Sat Jan 19 16:10:09 PST 2019,2019-01-20 00:10:37 UTC,,,2276,100% (171/171),100% (169/169),100% (169/169),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
337F8MIIM1MUCJA82KSFYJDS0AL045,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,36TFCYNS47JZ8528A567P65NLW0HX5,A9UIN25Y2HNGP,Approved,Thu Apr 25 14:57:42 PDT 2019,Thu Apr 25 14:59:03 PDT 2019,Sun Apr 28 14:59:03 PDT 2019,,,,81,100% (42/42),100% (42/42),100% (42/42),3EPG8DX9LKQB733A5RU5MRRPJDMP55,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3634BBTX0OUDEY6OOAMVNQDESEXIFJ,A2RCYLKY072XXO,Approved,Wed Jan 16 11:38:23 PST 2019,Wed Jan 16 11:39:55 PST 2019,Sat Jan 19 11:39:55 PST 2019,2019-01-19 19:40:37 UTC,,,92,100% (475/475),100% (2/2),100% (2/2),thoughtfulness.n.03,thoughtfulness,the trait of thinking carefully before acting,"reflective, unthinking, excogitative, pensive, well_thought_out",clear,proscribed,solitary,crushed,discernible,sinister,unrecognised,chilled,noble,monotonous,reflective,unthoughtful,meditative,thoughtless,considerate,plundering,No,No,No,No,Naa,No,No,No,Naa,Yes,Naa,No,Yes,No,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
337F8MIIM1MUCJA82KSFYJDS0AL045,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3FTOP5WARIXN2LRNVTKLS5YROHD0JS,A2FXYB7WSH6AYI,Approved,Wed Apr 24 18:10:11 PDT 2019,Wed Apr 24 18:11:01 PDT 2019,Sat Apr 27 18:11:01 PDT 2019,,,,50,100% (30/30),100% (30/30),100% (30/30),3EPG8DX9LKQB733A5RU5MRRPJDMP55,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3634BBTX0OUDEY6OOAMVNQDESEXIFJ,A2RCYLKY072XXO,Approved,Wed Jan 16 11:38:23 PST 2019,Wed Jan 16 11:39:55 PST 2019,Sat Jan 19 11:39:55 PST 2019,2019-01-19 19:40:37 UTC,,,92,100% (475/475),100% (2/2),100% (2/2),thoughtfulness.n.03,thoughtfulness,the trait of thinking carefully before acting,"reflective, unthinking, excogitative, pensive, well_thought_out",clear,proscribed,solitary,crushed,discernible,sinister,unrecognised,chilled,noble,monotonous,reflective,unthoughtful,meditative,thoughtless,considerate,plundering,No,No,No,No,Naa,No,No,No,Naa,Yes,Naa,No,Yes,No,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
33NKDW9FFZR54DTYYBN4QVCR2UMXC9,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3KOPY89HMBBJJDQKEG24U3WYRT43JX,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:22:29 PDT 2019,Thu Apr 25 15:22:42 PDT 2019,Sun Apr 28 15:22:42 PDT 2019,,,,13,100% (42/42),100% (42/42),100% (42/42),3EPG8DX9LKQB733A5RU5MRRPJDMP55,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3TDXMTX3CBUHV5DDNHJRTK01ZGB6IN,A3B2YRXL26RPVH,Approved,Wed Jan 16 12:29:35 PST 2019,Wed Jan 16 12:34:15 PST 2019,Sat Jan 19 12:34:15 PST 2019,2019-01-19 20:34:37 UTC,,,280,100% (1/1),100% (1/1),100% (1/1),thoughtfulness.n.03,thoughtfulness,the trait of thinking carefully before acting,"reflective, unthinking, excogitative, pensive, well_thought_out",clear,proscribed,solitary,crushed,discernible,sinister,unrecognised,chilled,noble,monotonous,reflective,unthoughtful,meditative,thoughtless,considerate,plundering,Yes,No,Naa,No,No,No,No,Naa,Naa,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
33NKDW9FFZR54DTYYBN4QVCR2UMXC9,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3V5Q80FXI00JDHSC7VWCVMAHPIC324,A23441R746K5OU,Approved,Wed Apr 24 21:57:15 PDT 2019,Wed Apr 24 21:58:26 PDT 2019,Sat Apr 27 21:58:26 PDT 2019,,,,71,100% (23/23),100% (23/23),100% (23/23),3EPG8DX9LKQB733A5RU5MRRPJDMP55,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3TDXMTX3CBUHV5DDNHJRTK01ZGB6IN,A3B2YRXL26RPVH,Approved,Wed Jan 16 12:29:35 PST 2019,Wed Jan 16 12:34:15 PST 2019,Sat Jan 19 12:34:15 PST 2019,2019-01-19 20:34:37 UTC,,,280,100% (1/1),100% (1/1),100% (1/1),thoughtfulness.n.03,thoughtfulness,the trait of thinking carefully before acting,"reflective, unthinking, excogitative, pensive, well_thought_out",clear,proscribed,solitary,crushed,discernible,sinister,unrecognised,chilled,noble,monotonous,reflective,unthoughtful,meditative,thoughtless,considerate,plundering,Yes,No,Naa,No,No,No,No,Naa,Naa,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3NI0WFPPIBP8R6EML8LUVHX6W1R06Q,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3C44YUNSI4YDNGVF2ID0484MR5YPDG,A9UIN25Y2HNGP,Approved,Thu Apr 25 14:47:44 PDT 2019,Thu Apr 25 14:48:18 PDT 2019,Sun Apr 28 14:48:18 PDT 2019,,,,34,100% (42/42),100% (42/42),100% (42/42),3SA4EMRVJV2CCWH98LOT5WVY25BP0K,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:17 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:17 PST 2019,,,38F5OAUN5NC03AGY096YZMZIUDV7H7,A3I9XLIHPPWPN1,Approved,Wed Jan 16 11:21:20 PST 2019,Wed Jan 16 11:21:51 PST 2019,Sat Jan 19 11:21:51 PST 2019,2019-01-19 19:22:37 UTC,,,31,100% (55/55),100% (10/10),100% (10/10),sensitivity.n.03,sensitivity,sensitivity to emotional feelings (of self and others),"soulless, desensitizing, indurate, delicate, feisty",careless,honourable,correct,spoiled,meritorious,heavier,accurate,chilled,inside,alien,delicate,radiosensitive,pachydermatous,indurate,desensitizing,blood-red,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3UOMW19E6FFW2U9OS549YCL79VD5C8,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,37WLF8U1WSZDRGJKF30E2L8VG966K5,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:26:36 PDT 2019,Thu Apr 25 15:26:43 PDT 2019,Sun Apr 28 15:26:43 PDT 2019,,,,7,100% (42/42),100% (42/42),100% (42/42),3UEBBGULPFOG154VSP68I951GOSUFP,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,33SA9F9TRXU39FQXIG646Z1MVPUWE2,A1MIBEGF81ZLUS,Approved,Wed Jan 16 13:42:47 PST 2019,Wed Jan 16 13:43:30 PST 2019,Sat Jan 19 13:43:30 PST 2019,2019-01-19 21:43:39 UTC,,,43,100% (7/7),100% (6/6),100% (6/6),beauty.n.01,beauty,the qualities that give pleasure to the senses,"lovely, disfigured, splendid, comely, evil-looking",inconclusive,bright,inclined,succinct,serious,stimulating,monotonous,chilled,authorized,bodily,ravishing,ugly,disfigured,splendid,comely,leftmost,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3UOMW19E6FFW2U9OS549YCL79VD5C8,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3PH3VY7DJO66AQXC6MGSNUVL8KAZWJ,AG1XA7PPOEY4Z,Approved,Thu Apr 25 13:38:59 PDT 2019,Thu Apr 25 13:39:28 PDT 2019,Sun Apr 28 13:39:28 PDT 2019,,,,29,100% (11/11),100% (11/11),100% (11/11),3UEBBGULPFOG154VSP68I951GOSUFP,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,33SA9F9TRXU39FQXIG646Z1MVPUWE2,A1MIBEGF81ZLUS,Approved,Wed Jan 16 13:42:47 PST 2019,Wed Jan 16 13:43:30 PST 2019,Sat Jan 19 13:43:30 PST 2019,2019-01-19 21:43:39 UTC,,,43,100% (7/7),100% (6/6),100% (6/6),beauty.n.01,beauty,the qualities that give pleasure to the senses,"lovely, disfigured, splendid, comely, evil-looking",inconclusive,bright,inclined,succinct,serious,stimulating,monotonous,chilled,authorized,bodily,ravishing,ugly,disfigured,splendid,comely,leftmost,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3UOMW19E6FFW2U9OS549YCL79VD5C8,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3Q5ZZ9ZEVROXDBH51VT6KAL4PEU58Y,A2FXYB7WSH6AYI,Approved,Wed Apr 24 18:04:50 PDT 2019,Wed Apr 24 18:06:31 PDT 2019,Sat Apr 27 18:06:31 PDT 2019,,,,101,100% (30/30),100% (30/30),100% (30/30),3UEBBGULPFOG154VSP68I951GOSUFP,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,33SA9F9TRXU39FQXIG646Z1MVPUWE2,A1MIBEGF81ZLUS,Approved,Wed Jan 16 13:42:47 PST 2019,Wed Jan 16 13:43:30 PST 2019,Sat Jan 19 13:43:30 PST 2019,2019-01-19 21:43:39 UTC,,,43,100% (7/7),100% (6/6),100% (6/6),beauty.n.01,beauty,the qualities that give pleasure to the senses,"lovely, disfigured, splendid, comely, evil-looking",inconclusive,bright,inclined,succinct,serious,stimulating,monotonous,chilled,authorized,bodily,ravishing,ugly,disfigured,splendid,comely,leftmost,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
